distance_from_food_x,distance_from_food_y,action 
0.134,-0.018,LEFT
0.124,-0.018,LEFT
0.114,-0.018,LEFT
0.104,-0.018,LEFT
0.094,-0.018,LEFT
0.084,-0.018,LEFT
0.074,-0.018,LEFT
0.064,-0.018,LEFT
0.054,-0.018,LEFT
0.044,-0.018,LEFT
0.034,-0.018,LEFT
0.034,-0.008,DOWN
0.024,-0.008,LEFT
-0.576,-0.708,LEFT
-0.566,-0.708,RIGHT
-0.556,-0.708,RIGHT
-0.546,-0.708,RIGHT
-0.536,-0.708,RIGHT
-0.526,-0.708,RIGHT
-0.516,-0.708,RIGHT
-0.506,-0.708,RIGHT
-0.496,-0.708,RIGHT
-0.486,-0.708,RIGHT
-0.476,-0.708,RIGHT
-0.466,-0.708,RIGHT
-0.456,-0.708,RIGHT
-0.446,-0.708,RIGHT
-0.436,-0.708,RIGHT
-0.426,-0.708,RIGHT
-0.416,-0.708,RIGHT
-0.406,-0.708,RIGHT
-0.396,-0.708,RIGHT
-0.386,-0.708,RIGHT
-0.376,-0.708,RIGHT
-0.366,-0.708,RIGHT
-0.356,-0.708,RIGHT
-0.346,-0.708,RIGHT
-0.336,-0.708,RIGHT
-0.326,-0.708,RIGHT
-0.316,-0.708,RIGHT
-0.306,-0.708,RIGHT
-0.296,-0.708,RIGHT
-0.286,-0.708,RIGHT
-0.276,-0.708,RIGHT
-0.266,-0.708,RIGHT
-0.256,-0.708,RIGHT
-0.246,-0.708,RIGHT
-0.236,-0.708,RIGHT
-0.226,-0.708,RIGHT
-0.216,-0.708,RIGHT
-0.206,-0.708,RIGHT
-0.196,-0.708,RIGHT
-0.186,-0.708,RIGHT
-0.176,-0.708,RIGHT
-0.166,-0.708,RIGHT
-0.156,-0.708,RIGHT
-0.146,-0.708,RIGHT
-0.136,-0.708,RIGHT
-0.126,-0.708,RIGHT
-0.116,-0.708,RIGHT
-0.106,-0.708,RIGHT
-0.096,-0.708,RIGHT
-0.086,-0.708,RIGHT
-0.076,-0.708,RIGHT
-0.066,-0.708,RIGHT
-0.056,-0.708,RIGHT
-0.046,-0.708,RIGHT
-0.036,-0.708,RIGHT
-0.026,-0.708,RIGHT
-0.016,-0.708,RIGHT
-0.006,-0.708,RIGHT
0.004,-0.708,RIGHT
0.004,-0.698,DOWN
0.004,-0.688,DOWN
0.004,-0.678,DOWN
0.004,-0.668,DOWN
0.004,-0.658,DOWN
0.004,-0.648,DOWN
0.004,-0.638,DOWN
0.004,-0.628,DOWN
0.004,-0.618,DOWN
0.004,-0.608,DOWN
0.004,-0.598,DOWN
0.004,-0.588,DOWN
0.004,-0.578,DOWN
0.004,-0.568,DOWN
0.004,-0.558,DOWN
0.004,-0.548,DOWN
0.004,-0.538,DOWN
0.004,-0.528,DOWN
0.004,-0.518,DOWN
0.004,-0.508,DOWN
0.004,-0.498,DOWN
0.004,-0.488,DOWN
0.004,-0.478,DOWN
0.004,-0.468,DOWN
0.004,-0.458,DOWN
0.004,-0.448,DOWN
0.004,-0.438,DOWN
0.004,-0.428,DOWN
0.004,-0.418,DOWN
0.004,-0.408,DOWN
0.004,-0.398,DOWN
0.004,-0.388,DOWN
0.004,-0.378,DOWN
0.004,-0.368,DOWN
0.004,-0.358,DOWN
0.004,-0.348,DOWN
0.004,-0.338,DOWN
0.004,-0.328,DOWN
0.004,-0.318,DOWN
0.004,-0.308,DOWN
0.004,-0.298,DOWN
0.004,-0.288,DOWN
0.004,-0.278,DOWN
0.004,-0.268,DOWN
0.004,-0.258,DOWN
0.004,-0.248,DOWN
0.004,-0.238,DOWN
0.004,-0.228,DOWN
0.004,-0.218,DOWN
0.004,-0.208,DOWN
0.004,-0.198,DOWN
0.004,-0.188,DOWN
0.004,-0.178,DOWN
0.004,-0.168,DOWN
0.004,-0.158,DOWN
0.004,-0.148,DOWN
0.004,-0.138,DOWN
0.004,-0.128,DOWN
0.004,-0.118,DOWN
0.004,-0.108,DOWN
0.004,-0.098,DOWN
0.004,-0.088,DOWN
0.004,-0.078,DOWN
0.004,-0.068,DOWN
0.004,-0.058,DOWN
0.004,-0.048,DOWN
0.004,-0.038,DOWN
0.004,-0.028,DOWN
0.592,0.094,DOWN
0.592,0.084,UP
0.592,0.074,UP
0.592,0.064,UP
0.592,0.054,UP
0.592,0.044,UP
0.592,0.034,UP
0.592,0.024,UP
0.582,0.024,LEFT
0.572,0.024,LEFT
0.562,0.024,LEFT
0.552,0.024,LEFT
0.542,0.024,LEFT
0.532,0.024,LEFT
0.522,0.024,LEFT
0.512,0.024,LEFT
0.502,0.024,LEFT
0.492,0.024,LEFT
0.482,0.024,LEFT
0.472,0.024,LEFT
0.462,0.024,LEFT
0.452,0.024,LEFT
0.442,0.024,LEFT
0.432,0.024,LEFT
0.422,0.024,LEFT
0.412,0.024,LEFT
0.402,0.024,LEFT
0.392,0.024,LEFT
0.382,0.024,LEFT
0.372,0.024,LEFT
0.362,0.024,LEFT
0.352,0.024,LEFT
0.342,0.024,LEFT
0.332,0.024,LEFT
0.322,0.024,LEFT
0.312,0.024,LEFT
0.302,0.024,LEFT
0.292,0.024,LEFT
0.282,0.024,LEFT
0.272,0.024,LEFT
0.262,0.024,LEFT
0.252,0.024,LEFT
0.242,0.024,LEFT
0.232,0.024,LEFT
0.222,0.024,LEFT
0.212,0.024,LEFT
0.202,0.024,LEFT
0.192,0.024,LEFT
0.182,0.024,LEFT
0.172,0.024,LEFT
0.162,0.024,LEFT
0.152,0.024,LEFT
0.142,0.024,LEFT
0.132,0.024,LEFT
0.122,0.024,LEFT
0.112,0.024,LEFT
0.102,0.024,LEFT
0.092,0.024,LEFT
0.082,0.024,LEFT
0.072,0.024,LEFT
0.062,0.024,LEFT
0.052,0.024,LEFT
0.042,0.024,LEFT
0.032,0.024,LEFT
0.022,0.024,LEFT
-0.074,0.252,LEFT
-0.074,0.242,UP
-0.074,0.232,UP
-0.074,0.222,UP
-0.074,0.212,UP
-0.074,0.202,UP
-0.074,0.192,UP
-0.074,0.182,UP
-0.074,0.172,UP
-0.074,0.162,UP
-0.074,0.152,UP
-0.074,0.142,UP
-0.074,0.132,UP
-0.074,0.122,UP
-0.074,0.112,UP
-0.074,0.102,UP
-0.074,0.092,UP
-0.074,0.082,UP
-0.074,0.072,UP
-0.074,0.062,UP
-0.074,0.052,UP
-0.074,0.042,UP
-0.064,0.042,RIGHT
-0.054,0.042,RIGHT
-0.044,0.042,RIGHT
-0.034,0.042,RIGHT
-0.034,0.032,UP
-0.024,0.032,RIGHT
-0.014,0.032,RIGHT
-0.014,0.022,UP
0.202,0.644,RIGHT
0.202,0.634,UP
0.202,0.624,UP
0.202,0.614,UP
0.202,0.604,UP
0.202,0.594,UP
0.202,0.584,UP
0.202,0.574,UP
0.202,0.564,UP
0.202,0.554,UP
0.202,0.544,UP
0.202,0.534,UP
0.202,0.524,UP
0.202,0.514,UP
0.202,0.504,UP
0.202,0.494,UP
0.202,0.484,UP
0.202,0.474,UP
0.202,0.464,UP
0.202,0.454,UP
0.202,0.444,UP
0.202,0.434,UP
0.202,0.424,UP
0.202,0.414,UP
0.202,0.404,UP
0.202,0.394,UP
0.202,0.384,UP
0.202,0.374,UP
0.202,0.364,UP
0.202,0.354,UP
0.202,0.344,UP
0.202,0.334,UP
0.202,0.324,UP
0.202,0.314,UP
0.202,0.304,UP
0.202,0.294,UP
0.202,0.284,UP
0.202,0.274,UP
0.202,0.264,UP
0.202,0.254,UP
0.202,0.244,UP
0.202,0.234,UP
0.202,0.224,UP
0.202,0.214,UP
0.202,0.204,UP
0.202,0.194,UP
0.202,0.184,UP
0.202,0.174,UP
0.202,0.164,UP
0.202,0.154,UP
0.202,0.144,UP
0.202,0.134,UP
0.202,0.124,UP
0.202,0.114,UP
0.202,0.104,UP
0.202,0.094,UP
0.202,0.084,UP
0.202,0.074,UP
0.202,0.064,UP
0.202,0.054,UP
0.202,0.044,UP
0.202,0.034,UP
0.202,0.024,UP
0.192,0.024,LEFT
0.182,0.024,LEFT
0.172,0.024,LEFT
0.162,0.024,LEFT
0.152,0.024,LEFT
0.142,0.024,LEFT
0.132,0.024,LEFT
0.122,0.024,LEFT
0.112,0.024,LEFT
0.102,0.024,LEFT
0.092,0.024,LEFT
0.082,0.024,LEFT
0.072,0.024,LEFT
0.062,0.024,LEFT
0.052,0.024,LEFT
0.042,0.024,LEFT
0.032,0.024,LEFT
0.022,0.024,LEFT
-0.724,-0.684,LEFT
-0.724,-0.674,DOWN
-0.724,-0.664,DOWN
-0.724,-0.654,DOWN
-0.724,-0.644,DOWN
-0.724,-0.634,DOWN
-0.724,-0.624,DOWN
-0.724,-0.614,DOWN
-0.724,-0.604,DOWN
-0.724,-0.594,DOWN
-0.724,-0.584,DOWN
-0.724,-0.574,DOWN
-0.724,-0.564,DOWN
-0.724,-0.554,DOWN
-0.724,-0.544,DOWN
-0.724,-0.534,DOWN
-0.724,-0.524,DOWN
-0.724,-0.514,DOWN
-0.724,-0.504,DOWN
-0.724,-0.494,DOWN
-0.724,-0.484,DOWN
-0.724,-0.474,DOWN
-0.724,-0.464,DOWN
-0.724,-0.454,DOWN
-0.724,-0.444,DOWN
-0.724,-0.434,DOWN
-0.724,-0.424,DOWN
-0.724,-0.414,DOWN
-0.724,-0.404,DOWN
-0.724,-0.394,DOWN
-0.724,-0.384,DOWN
-0.724,-0.374,DOWN
-0.724,-0.364,DOWN
-0.724,-0.354,DOWN
-0.724,-0.344,DOWN
-0.724,-0.334,DOWN
-0.724,-0.324,DOWN
-0.724,-0.314,DOWN
-0.724,-0.304,DOWN
-0.724,-0.294,DOWN
-0.724,-0.284,DOWN
-0.724,-0.274,DOWN
-0.724,-0.264,DOWN
-0.724,-0.254,DOWN
-0.724,-0.244,DOWN
-0.724,-0.234,DOWN
-0.724,-0.224,DOWN
-0.724,-0.214,DOWN
-0.724,-0.204,DOWN
-0.724,-0.194,DOWN
-0.724,-0.184,DOWN
-0.724,-0.174,DOWN
-0.724,-0.164,DOWN
-0.724,-0.154,DOWN
-0.724,-0.144,DOWN
-0.724,-0.134,DOWN
-0.724,-0.124,DOWN
-0.724,-0.114,DOWN
-0.724,-0.104,DOWN
-0.724,-0.094,DOWN
-0.724,-0.084,DOWN
-0.724,-0.074,DOWN
-0.724,-0.064,DOWN
-0.724,-0.054,DOWN
-0.724,-0.044,DOWN
-0.724,-0.034,DOWN
-0.724,-0.024,DOWN
-0.724,-0.014,DOWN
-0.724,-0.004,DOWN
-0.724,0.006,DOWN
-0.714,0.006,RIGHT
-0.704,0.006,RIGHT
-0.694,0.006,RIGHT
-0.684,0.006,RIGHT
-0.674,0.006,RIGHT
-0.664,0.006,RIGHT
-0.654,0.006,RIGHT
-0.644,0.006,RIGHT
-0.634,0.006,RIGHT
-0.624,0.006,RIGHT
-0.614,0.006,RIGHT
-0.604,0.006,RIGHT
-0.594,0.006,RIGHT
-0.584,0.006,RIGHT
-0.574,0.006,RIGHT
-0.564,0.006,RIGHT
-0.554,0.006,RIGHT
-0.544,0.006,RIGHT
-0.534,0.006,RIGHT
-0.524,0.006,RIGHT
-0.514,0.006,RIGHT
-0.504,0.006,RIGHT
-0.494,0.006,RIGHT
-0.484,0.006,RIGHT
-0.474,0.006,RIGHT
-0.464,0.006,RIGHT
-0.454,0.006,RIGHT
-0.444,0.006,RIGHT
-0.434,0.006,RIGHT
-0.424,0.006,RIGHT
-0.414,0.006,RIGHT
-0.404,0.006,RIGHT
-0.394,0.006,RIGHT
-0.384,0.006,RIGHT
-0.374,0.006,RIGHT
-0.364,0.006,RIGHT
-0.354,0.006,RIGHT
-0.344,0.006,RIGHT
-0.334,0.006,RIGHT
-0.324,0.006,RIGHT
-0.314,0.006,RIGHT
-0.304,0.006,RIGHT
-0.294,0.006,RIGHT
-0.284,0.006,RIGHT
-0.274,0.006,RIGHT
-0.264,0.006,RIGHT
-0.254,0.006,RIGHT
-0.244,0.006,RIGHT
-0.234,0.006,RIGHT
-0.224,0.006,RIGHT
-0.214,0.006,RIGHT
-0.204,0.006,RIGHT
-0.194,0.006,RIGHT
-0.184,0.006,RIGHT
-0.174,0.006,RIGHT
-0.164,0.006,RIGHT
-0.154,0.006,RIGHT
-0.144,0.006,RIGHT
-0.134,0.006,RIGHT
-0.124,0.006,RIGHT
-0.114,0.006,RIGHT
-0.104,0.006,RIGHT
-0.094,0.006,RIGHT
-0.084,0.006,RIGHT
-0.074,0.006,RIGHT
-0.064,0.006,RIGHT
-0.054,0.006,RIGHT
-0.044,0.006,RIGHT
-0.034,0.006,RIGHT
-0.024,0.006,RIGHT
0.016,0.41,RIGHT
0.016,0.4,UP
0.016,0.39,UP
0.016,0.38,UP
0.016,0.37,UP
0.016,0.36,UP
0.016,0.35,UP
0.016,0.34,UP
0.016,0.33,UP
0.016,0.32,UP
0.016,0.31,UP
0.016,0.3,UP
0.016,0.29,UP
0.016,0.28,UP
0.016,0.27,UP
0.016,0.26,UP
0.016,0.25,UP
0.016,0.24,UP
0.016,0.23,UP
0.016,0.22,UP
0.016,0.21,UP
0.016,0.2,UP
0.016,0.19,UP
0.016,0.18,UP
0.016,0.17,UP
0.016,0.16,UP
0.016,0.15,UP
0.016,0.14,UP
0.016,0.13,UP
0.016,0.12,UP
0.016,0.11,UP
0.016,0.1,UP
0.016,0.09,UP
0.016,0.08,UP
0.016,0.07,UP
0.016,0.06,UP
0.016,0.05,UP
0.016,0.04,UP
0.016,0.03,UP
0.016,0.02,UP
0.354,0.154,LEFT
0.354,0.144,UP
0.354,0.134,UP
0.354,0.124,UP
0.354,0.114,UP
0.354,0.104,UP
0.354,0.094,UP
0.354,0.084,UP
0.354,0.074,UP
0.354,0.064,UP
0.354,0.054,UP
0.354,0.044,UP
0.354,0.034,UP
0.354,0.024,UP
0.344,0.024,LEFT
0.334,0.024,LEFT
0.324,0.024,LEFT
0.314,0.024,LEFT
0.304,0.024,LEFT
0.294,0.024,LEFT
0.284,0.024,LEFT
0.274,0.024,LEFT
0.264,0.024,LEFT
0.254,0.024,LEFT
0.244,0.024,LEFT
0.234,0.024,LEFT
0.224,0.024,LEFT
0.214,0.024,LEFT
0.204,0.024,LEFT
0.194,0.024,LEFT
0.184,0.024,LEFT
0.174,0.024,LEFT
0.164,0.024,LEFT
0.154,0.024,LEFT
0.144,0.024,LEFT
0.134,0.024,LEFT
0.124,0.024,LEFT
0.114,0.024,LEFT
0.104,0.024,LEFT
0.094,0.024,LEFT
0.084,0.024,LEFT
0.074,0.024,LEFT
0.064,0.024,LEFT
0.054,0.024,LEFT
0.044,0.024,LEFT
0.034,0.024,LEFT
0.024,0.024,LEFT
-0.048,-0.54,LEFT
-0.038,-0.54,RIGHT
-0.028,-0.54,RIGHT
-0.018,-0.54,RIGHT
-0.008,-0.54,RIGHT
-0.008,-0.53,DOWN
-0.008,-0.52,DOWN
-0.008,-0.51,DOWN
-0.008,-0.5,DOWN
-0.008,-0.49,DOWN
-0.008,-0.48,DOWN
-0.008,-0.47,DOWN
-0.008,-0.46,DOWN
-0.008,-0.45,DOWN
-0.008,-0.44,DOWN
-0.008,-0.43,DOWN
-0.008,-0.42,DOWN
-0.008,-0.41,DOWN
-0.008,-0.4,DOWN
-0.008,-0.39,DOWN
-0.008,-0.38,DOWN
-0.008,-0.37,DOWN
-0.008,-0.36,DOWN
-0.008,-0.35,DOWN
-0.008,-0.34,DOWN
-0.008,-0.33,DOWN
-0.008,-0.32,DOWN
-0.008,-0.31,DOWN
-0.008,-0.3,DOWN
-0.008,-0.29,DOWN
-0.008,-0.28,DOWN
-0.008,-0.27,DOWN
-0.008,-0.26,DOWN
-0.008,-0.25,DOWN
-0.008,-0.24,DOWN
-0.008,-0.23,DOWN
-0.008,-0.22,DOWN
-0.008,-0.21,DOWN
-0.008,-0.2,DOWN
-0.008,-0.19,DOWN
-0.008,-0.18,DOWN
-0.008,-0.17,DOWN
-0.008,-0.16,DOWN
-0.008,-0.15,DOWN
-0.008,-0.14,DOWN
-0.008,-0.13,DOWN
-0.008,-0.12,DOWN
-0.008,-0.11,DOWN
-0.008,-0.1,DOWN
-0.008,-0.09,DOWN
-0.008,-0.08,DOWN
-0.008,-0.07,DOWN
-0.008,-0.06,DOWN
-0.008,-0.05,DOWN
-0.008,-0.04,DOWN
-0.008,-0.03,DOWN
-0.008,-0.02,DOWN
-0.446,0.41,DOWN
-0.446,0.4,UP
-0.446,0.39,UP
-0.446,0.38,UP
-0.446,0.37,UP
-0.446,0.36,UP
-0.446,0.35,UP
-0.446,0.34,UP
-0.446,0.33,UP
-0.446,0.32,UP
-0.446,0.31,UP
-0.446,0.3,UP
-0.446,0.29,UP
-0.446,0.28,UP
-0.446,0.27,UP
-0.446,0.26,UP
-0.446,0.25,UP
-0.446,0.24,UP
-0.446,0.23,UP
-0.446,0.22,UP
-0.446,0.21,UP
-0.446,0.2,UP
-0.446,0.19,UP
-0.446,0.18,UP
-0.446,0.17,UP
-0.446,0.16,UP
-0.446,0.15,UP
-0.446,0.14,UP
-0.446,0.13,UP
-0.446,0.12,UP
-0.446,0.11,UP
-0.446,0.1,UP
-0.446,0.09,UP
-0.446,0.08,UP
-0.446,0.07,UP
-0.446,0.06,UP
-0.446,0.05,UP
-0.436,0.05,RIGHT
-0.426,0.05,RIGHT
-0.416,0.05,RIGHT
-0.406,0.05,RIGHT
-0.396,0.05,RIGHT
-0.386,0.05,RIGHT
-0.376,0.05,RIGHT
-0.366,0.05,RIGHT
-0.356,0.05,RIGHT
-0.346,0.05,RIGHT
-0.336,0.05,RIGHT
-0.326,0.05,RIGHT
-0.316,0.05,RIGHT
-0.306,0.05,RIGHT
-0.296,0.05,RIGHT
-0.286,0.05,RIGHT
-0.276,0.05,RIGHT
-0.266,0.05,RIGHT
-0.256,0.05,RIGHT
-0.246,0.05,RIGHT
-0.236,0.05,RIGHT
-0.226,0.05,RIGHT
-0.216,0.05,RIGHT
-0.206,0.05,RIGHT
-0.196,0.05,RIGHT
-0.186,0.05,RIGHT
-0.176,0.05,RIGHT
-0.166,0.05,RIGHT
-0.156,0.05,RIGHT
-0.146,0.05,RIGHT
-0.136,0.05,RIGHT
-0.136,0.04,UP
-0.126,0.04,RIGHT
-0.116,0.04,RIGHT
-0.106,0.04,RIGHT
-0.096,0.04,RIGHT
-0.086,0.04,RIGHT
-0.076,0.04,RIGHT
-0.066,0.04,RIGHT
-0.056,0.04,RIGHT
-0.046,0.04,RIGHT
-0.036,0.04,RIGHT
-0.026,0.04,RIGHT
-0.026,0.03,UP
-0.016,0.03,RIGHT
-0.006,0.03,RIGHT
-0.006,0.02,UP
0.518,0.076,RIGHT
0.518,0.066,UP
0.518,0.056,UP
0.518,0.046,UP
0.518,0.036,UP
0.518,0.026,UP
0.508,0.026,LEFT
0.498,0.026,LEFT
0.488,0.026,LEFT
0.478,0.026,LEFT
0.468,0.026,LEFT
0.458,0.026,LEFT
0.458,0.016,UP
0.448,0.016,LEFT
0.438,0.016,LEFT
0.428,0.016,LEFT
0.418,0.016,LEFT
0.408,0.016,LEFT
0.398,0.016,LEFT
0.388,0.016,LEFT
0.378,0.016,LEFT
0.368,0.016,LEFT
0.358,0.016,LEFT
0.348,0.016,LEFT
0.338,0.016,LEFT
0.328,0.016,LEFT
0.318,0.016,LEFT
0.308,0.016,LEFT
0.298,0.016,LEFT
0.288,0.016,LEFT
0.278,0.016,LEFT
0.268,0.016,LEFT
0.258,0.016,LEFT
0.248,0.016,LEFT
0.238,0.016,LEFT
0.228,0.016,LEFT
0.218,0.016,LEFT
0.208,0.016,LEFT
0.198,0.016,LEFT
0.188,0.016,LEFT
0.178,0.016,LEFT
0.168,0.016,LEFT
0.158,0.016,LEFT
0.148,0.016,LEFT
0.138,0.016,LEFT
0.128,0.016,LEFT
0.118,0.016,LEFT
0.108,0.016,LEFT
0.098,0.016,LEFT
0.088,0.016,LEFT
0.078,0.016,LEFT
0.068,0.016,LEFT
0.058,0.016,LEFT
0.048,0.016,LEFT
0.038,0.016,LEFT
0.028,0.016,LEFT
-0.424,-0.188,LEFT
-0.424,-0.178,DOWN
-0.424,-0.168,DOWN
-0.424,-0.158,DOWN
-0.424,-0.148,DOWN
-0.424,-0.138,DOWN
-0.424,-0.128,DOWN
-0.424,-0.118,DOWN
-0.424,-0.108,DOWN
-0.424,-0.098,DOWN
-0.424,-0.088,DOWN
-0.424,-0.078,DOWN
-0.424,-0.068,DOWN
-0.424,-0.058,DOWN
-0.424,-0.048,DOWN
-0.424,-0.038,DOWN
-0.424,-0.028,DOWN
-0.424,-0.018,DOWN
-0.424,-0.008,DOWN
-0.414,-0.008,RIGHT
-0.404,-0.008,RIGHT
-0.394,-0.008,RIGHT
-0.384,-0.008,RIGHT
-0.374,-0.008,RIGHT
-0.364,-0.008,RIGHT
-0.354,-0.008,RIGHT
-0.344,-0.008,RIGHT
-0.334,-0.008,RIGHT
-0.324,-0.008,RIGHT
-0.314,-0.008,RIGHT
-0.304,-0.008,RIGHT
-0.294,-0.008,RIGHT
-0.284,-0.008,RIGHT
-0.274,-0.008,RIGHT
-0.264,-0.008,RIGHT
-0.254,-0.008,RIGHT
-0.244,-0.008,RIGHT
-0.234,-0.008,RIGHT
-0.224,-0.008,RIGHT
-0.214,-0.008,RIGHT
-0.204,-0.008,RIGHT
-0.194,-0.008,RIGHT
-0.184,-0.008,RIGHT
-0.174,-0.008,RIGHT
-0.164,-0.008,RIGHT
-0.154,-0.008,RIGHT
-0.144,-0.008,RIGHT
-0.134,-0.008,RIGHT
-0.124,-0.008,RIGHT
-0.114,-0.008,RIGHT
-0.104,-0.008,RIGHT
-0.094,-0.008,RIGHT
-0.084,-0.008,RIGHT
-0.074,-0.008,RIGHT
-0.064,-0.008,RIGHT
-0.054,-0.008,RIGHT
-0.044,-0.008,RIGHT
-0.034,-0.008,RIGHT
-0.024,-0.008,RIGHT
0.604,0.42,RIGHT
0.604,0.41,UP
0.604,0.4,UP
0.604,0.39,UP
0.604,0.38,UP
0.604,0.37,UP
0.604,0.36,UP
0.604,0.35,UP
0.604,0.34,UP
0.604,0.33,UP
0.604,0.32,UP
0.604,0.31,UP
0.604,0.3,UP
0.604,0.29,UP
0.604,0.28,UP
0.604,0.27,UP
0.604,0.26,UP
0.604,0.25,UP
0.604,0.24,UP
0.604,0.23,UP
0.604,0.22,UP
0.604,0.21,UP
0.604,0.2,UP
0.604,0.19,UP
0.604,0.18,UP
0.604,0.17,UP
0.604,0.16,UP
0.604,0.15,UP
0.604,0.14,UP
0.604,0.13,UP
0.604,0.12,UP
0.604,0.11,UP
0.604,0.1,UP
0.604,0.09,UP
0.604,0.08,UP
0.604,0.07,UP
0.604,0.06,UP
0.604,0.05,UP
0.604,0.04,UP
0.604,0.03,UP
0.604,0.02,UP
0.594,0.02,LEFT
0.584,0.02,LEFT
0.574,0.02,LEFT
0.564,0.02,LEFT
0.554,0.02,LEFT
0.544,0.02,LEFT
0.534,0.02,LEFT
0.524,0.02,LEFT
0.514,0.02,LEFT
0.504,0.02,LEFT
0.494,0.02,LEFT
0.484,0.02,LEFT
0.474,0.02,LEFT
0.464,0.02,LEFT
0.454,0.02,LEFT
0.444,0.02,LEFT
0.434,0.02,LEFT
0.424,0.02,LEFT
0.414,0.02,LEFT
0.404,0.02,LEFT
0.394,0.02,LEFT
0.384,0.02,LEFT
0.374,0.02,LEFT
0.364,0.02,LEFT
0.354,0.02,LEFT
0.344,0.02,LEFT
0.334,0.02,LEFT
0.324,0.02,LEFT
0.314,0.02,LEFT
0.304,0.02,LEFT
0.294,0.02,LEFT
0.284,0.02,LEFT
0.274,0.02,LEFT
0.264,0.02,LEFT
0.254,0.02,LEFT
0.244,0.02,LEFT
0.234,0.02,LEFT
0.224,0.02,LEFT
0.214,0.02,LEFT
0.204,0.02,LEFT
0.194,0.02,LEFT
0.184,0.02,LEFT
0.174,0.02,LEFT
0.164,0.02,LEFT
0.154,0.02,LEFT
0.144,0.02,LEFT
0.134,0.02,LEFT
0.124,0.02,LEFT
0.114,0.02,LEFT
0.104,0.02,LEFT
0.094,0.02,LEFT
0.084,0.02,LEFT
0.074,0.02,LEFT
0.064,0.02,LEFT
0.054,0.02,LEFT
0.044,0.02,LEFT
0.034,0.02,LEFT
0.024,0.02,LEFT
-0.024,-0.764,LEFT
-0.014,-0.764,RIGHT
-0.004,-0.764,RIGHT
0.006,-0.764,RIGHT
0.016,-0.764,RIGHT
0.016,-0.754,DOWN
0.016,-0.744,DOWN
0.016,-0.734,DOWN
0.016,-0.724,DOWN
0.016,-0.714,DOWN
0.016,-0.704,DOWN
0.016,-0.694,DOWN
0.016,-0.684,DOWN
0.016,-0.674,DOWN
0.016,-0.664,DOWN
0.016,-0.654,DOWN
0.016,-0.644,DOWN
0.016,-0.634,DOWN
0.016,-0.624,DOWN
0.016,-0.614,DOWN
0.016,-0.604,DOWN
0.016,-0.594,DOWN
0.016,-0.584,DOWN
0.016,-0.574,DOWN
0.016,-0.564,DOWN
0.016,-0.554,DOWN
0.016,-0.544,DOWN
0.016,-0.534,DOWN
0.016,-0.524,DOWN
0.016,-0.514,DOWN
0.016,-0.504,DOWN
0.016,-0.494,DOWN
0.016,-0.484,DOWN
0.016,-0.474,DOWN
0.016,-0.464,DOWN
0.016,-0.454,DOWN
0.016,-0.444,DOWN
0.016,-0.434,DOWN
0.016,-0.424,DOWN
0.016,-0.414,DOWN
0.016,-0.404,DOWN
0.016,-0.394,DOWN
0.016,-0.384,DOWN
0.016,-0.374,DOWN
0.016,-0.364,DOWN
0.016,-0.354,DOWN
0.016,-0.344,DOWN
0.016,-0.334,DOWN
0.016,-0.324,DOWN
0.016,-0.314,DOWN
0.016,-0.304,DOWN
0.016,-0.294,DOWN
0.016,-0.284,DOWN
0.016,-0.274,DOWN
0.016,-0.264,DOWN
0.016,-0.254,DOWN
0.016,-0.244,DOWN
0.016,-0.234,DOWN
0.016,-0.224,DOWN
0.016,-0.214,DOWN
0.016,-0.204,DOWN
0.016,-0.194,DOWN
0.016,-0.184,DOWN
0.016,-0.174,DOWN
0.016,-0.164,DOWN
0.016,-0.154,DOWN
0.016,-0.144,DOWN
0.016,-0.134,DOWN
0.016,-0.124,DOWN
0.016,-0.114,DOWN
0.016,-0.104,DOWN
0.016,-0.094,DOWN
0.016,-0.084,DOWN
0.016,-0.074,DOWN
0.016,-0.064,DOWN
0.016,-0.054,DOWN
0.016,-0.044,DOWN
0.016,-0.034,DOWN
0.016,-0.024,DOWN
-0.596,0.148,DOWN
-0.596,0.138,UP
-0.596,0.128,UP
-0.596,0.118,UP
-0.596,0.108,UP
-0.596,0.098,UP
-0.596,0.088,UP
-0.596,0.078,UP
-0.596,0.068,UP
-0.596,0.058,UP
-0.596,0.048,UP
-0.586,0.048,RIGHT
-0.576,0.048,RIGHT
-0.566,0.048,RIGHT
-0.556,0.048,RIGHT
-0.546,0.048,RIGHT
-0.536,0.048,RIGHT
-0.526,0.048,RIGHT
-0.516,0.048,RIGHT
-0.506,0.048,RIGHT
-0.496,0.048,RIGHT
-0.486,0.048,RIGHT
-0.476,0.048,RIGHT
-0.466,0.048,RIGHT
-0.456,0.048,RIGHT
-0.446,0.048,RIGHT
-0.436,0.048,RIGHT
-0.426,0.048,RIGHT
-0.416,0.048,RIGHT
-0.406,0.048,RIGHT
-0.396,0.048,RIGHT
-0.386,0.048,RIGHT
-0.376,0.048,RIGHT
-0.366,0.048,RIGHT
-0.356,0.048,RIGHT
-0.346,0.048,RIGHT
-0.336,0.048,RIGHT
-0.326,0.048,RIGHT
-0.316,0.048,RIGHT
-0.306,0.048,RIGHT
-0.296,0.048,RIGHT
-0.286,0.048,RIGHT
-0.276,0.048,RIGHT
-0.266,0.048,RIGHT
-0.256,0.048,RIGHT
-0.246,0.048,RIGHT
